t	shot_max_conf	shot_n	goal_max_conf
858	0.0000	0	0.5994
859	0.0000	0	0.0000
860	0.0000	0	0.0000
861	0.0000	0	0.0970
862	0.0000	0	0.4458
863	0.5149	1	0.5214
864	0.0000	0	0.3447
865	0.4994	1	0.6565
866	0.6341	1	0.6745
867	0.4339	1	0.6444
868	0.1359	1	0.6499
869	0.0967	1	0.6598
870	0.4326	2	0.8065
871	0.4558	1	0.6532
872	0.1394	1	0.5975
873	0.4480	1	0.7894
874	0.4360	1	0.7765
875	0.4686	1	0.8102
876	0.0000	0	0.0000
877	0.0000	0	0.0000
878	0.0000	0	0.0000
879	0.0000	0	0.0000
880	0.0000	0	0.0000
881	0.0000	0	0.0000
882	0.0000	0	0.1229
883	0.0000	0	0.0000
884	0.0000	0	0.0000
885	0.0000	0	0.0000
886	0.0000	0	0.4757
887	0.2645	1	0.2703
888	0.5387	1	0.6747
889	0.6754	1	0.7504
890	0.1516	1	0.5040
891	0.4443	1	0.5099
892	0.0000	0	0.0000
893	0.3057	1	0.0943
894	0.3880	1	0.4932
895	0.1407	1	0.2731
896	0.0000	0	0.2707
897	0.0000	0	0.0912
898	0.0000	0	0.1275
899	0.0000	0	0.5980
900	0.0000	0	0.0000
901	0.0000	0	0.0000
902	0.0000	0	0.0000
903	0.0000	0	0.0000
904	0.0000	0	0.0000
905	0.0000	0	0.0000
906	0.0000	0	0.0000
907	0.0000	0	0.0000
908	0.0000	0	0.0000
909	0.0000	0	0.0934
910	0.0000	0	0.1264
911	0.0000	0	0.0000
912	0.0000	0	0.0000
913	0.2030	1	0.2034
914	0.3562	1	0.8318
915	0.0000	0	0.0000
916	0.0000	0	0.0000
917	0.0000	0	0.1621
918	0.4189	1	0.7696
919	0.0000	0	0.7894
920	0.0000	0	0.8446
921	0.6243	1	0.8182
922	0.0000	0	0.8267
923	0.0000	0	0.0000
924	0.0000	0	0.0000
925	0.0000	0	0.0799
926	0.0000	0	0.4238
927	0.0000	0	0.4417
928	0.0000	0	0.3938
929	0.1161	1	0.5098
930	0.1024	1	0.3403
931	0.5799	1	0.6582
932	0.6520	1	0.8327
933	0.3860	1	0.6283
934	0.4216	1	0.8269
935	0.0000	0	0.0000
936	0.4646	1	0.3330
937	0.0970	1	0.0000
938	0.0000	0	0.0000
939	0.0000	0	0.0000
940	0.0000	0	0.5872
941	0.5950	1	0.7825
942	0.5113	1	0.8650
943	0.2746	1	0.6951
944	0.0000	0	0.0000
945	0.0000	0	0.0000
946	0.0000	0	0.0000
947	0.0000	0	0.4020
948	0.3284	1	0.6439
949	0.0000	0	0.6445
950	0.0000	0	0.0000
951	0.0000	0	0.1985
952	0.0755	1	0.4387
953	0.5923	1	0.5655
954	0.0000	0	0.3220
955	0.0000	0	0.4592
956	0.2378	1	0.7001
957	0.4657	1	0.8089
958	0.0000	0	0.1318
959	0.0000	0	0.8420
960	0.0000	0	0.5474
961	0.1847	1	0.7425
962	0.7127	1	0.7602
963	0.6870	1	0.6840
964	0.8816	1	0.8407
965	0.5827	1	0.6585
966	0.5252	1	0.5844
967	0.6239	1	0.7018
968	0.8077	1	0.7835
969	0.8193	1	0.7485
970	0.6651	1	0.6721
971	0.3826	1	0.6537
972	0.4294	1	0.6033
973	0.6457	1	0.5076
974	0.6008	1	0.7523
975	0.0000	0	0.5865
976	0.3167	1	0.2053
977	0.0000	0	0.3694
978	0.2391	1	0.5950
979	0.0000	0	0.0000
980	0.4807	1	0.7849
981	0.0000	0	0.8528
982	0.0000	0	0.8769
983	0.3165	1	0.8721
984	0.5030	1	0.8369
985	0.5722	1	0.7941
